MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.5561,35.0,4.1399317,1.2201365,1920.0,3.2764504,34.11,-117.29,0.68
4.645,22.0,5.712585,1.0935374,1227.0,2.0867348,34.13,-118.04,2.762
2.9605,12.0,4.9153414,1.0224509,5633.0,2.6347053,38.55,-121.78,2.043
1.3177,30.0,4.268136,1.1496786,2524.0,2.3177228,38.58,-121.54,0.743
2.1136,40.0,3.504451,0.9940653,1441.0,4.2759643,34.06,-118.2,1.118
2.125,47.0,4.528053,1.3036304,1237.0,4.082508,37.79,-122.24,0.955
3.15,16.0,29.852942,5.3235292,202.0,1.9803921,38.52,-120.0,1.406
2.375,4.0,4.504854,1.0420712,1784.0,5.773463,38.0,-121.29,1.245
4.5347,12.0,6.5040984,1.0655738,1590.0,3.2581968,36.93,-119.88,1.012
3.6618,14.0,7.3121386,1.3294798,621.0,3.5895953,33.83,-117.2,1.613
1.9688,43.0,4.740664,0.9937759,1169.0,2.425311,40.79,-124.17,0.705
4.2708,24.0,4.882943,1.0050167,1460.0,2.4414716,34.31,-118.46,2.182
2.2054,47.0,5.271293,1.2239747,895.0,2.8233438,34.0,-118.33,1.215
6.2558,16.0,6.1405406,1.0594594,481.0,2.6,32.76,-115.39,1.463
3.5051,17.0,3.9865513,1.1027858,1808.0,1.7367915,34.16,-118.37,2.324
4.1917,26.0,5.4350514,0.9649485,1416.0,2.9195876,35.77,-119.23,0.84
6.0199,49.0,5.7524114,0.926045,848.0,2.7266881,34.12,-118.15,5.0
6.844,10.0,7.5045047,0.993994,1040.0,3.1231232,38.67,-121.08,2.396
3.2604,30.0,5.5510206,1.0816326,531.0,3.6122448,37.61,-120.76,0.879
1.7159,43.0,4.1215806,1.012158,796.0,2.419453,34.02,-118.36,1.897
6.7206,26.0,6.8899803,1.005894,1712.0,3.3634577,37.62,-122.45,3.446
4.6528,27.0,5.0189657,0.96896553,1773.0,3.0568964,34.28,-118.71,1.866
3.682,32.0,5.4531946,1.1367013,1986.0,2.950966,34.69,-118.13,1.088
1.8575,27.0,4.2476635,1.0724299,1182.0,2.7616823,38.12,-121.26,0.738
2.6042,25.0,5.2505965,1.0477327,1045.0,2.4940333,39.22,-121.09,1.167
4.4766,24.0,5.6707616,1.1400491,1101.0,2.7051597,33.71,-117.98,2.3
2.5644,31.0,5.2345276,1.0944625,817.0,2.6612377,35.35,-119.04,0.73
5.3439,23.0,5.82598,0.9877451,1101.0,2.6985295,33.83,-117.86,2.271
8.4614,18.0,5.5586205,0.9672414,1310.0,2.2586207,33.53,-117.76,3.919
1.4514,38.0,5.78,1.205,877.0,4.385,33.97,-117.37,0.799
4.175,35.0,5.42053,0.9933775,894.0,2.960265,34.26,-118.45,2.096
7.1193,2.0,9.09375,1.09375,199.0,3.109375,33.81,-117.76,5.00001
13.6623,15.0,8.3294115,1.0658823,1364.0,3.2094119,33.02,-117.18,5.00001
5.6112,20.0,5.4175367,0.89352816,1751.0,3.6555324,34.03,-118.12,3.08
7.4111,52.0,6.7663817,1.051282,930.0,2.6495726,34.11,-118.15,4.691
3.7708,35.0,4.8933334,1.01,1295.0,4.3166666,34.21,-118.38,1.706
4.6437,19.0,6.0958333,0.9916667,1349.0,2.8104167,38.65,-121.23,2.129
4.25,24.0,5.353436,1.1037868,1656.0,2.3225806,33.78,-117.84,2.48
3.25,39.0,3.2857144,0.89880955,807.0,4.803571,33.99,-118.07,1.533
4.8214,35.0,5.131707,1.0585365,1225.0,2.987805,37.72,-122.41,2.429
3.7262,52.0,5.631579,1.0157895,555.0,2.9210527,37.78,-122.19,1.669
3.9375,17.0,5.2036476,0.9331307,963.0,2.9270518,40.56,-122.45,1.487
2.5074,16.0,7.365285,1.4611399,892.0,2.310881,41.35,-120.51,0.691
2.7689,28.0,3.913556,1.043222,1622.0,3.1866405,34.44,-119.82,2.282
3.875,17.0,5.8409586,1.0239651,1621.0,3.5315905,34.13,-117.37,1.185
7.8195,16.0,8.602349,1.0587249,2142.0,3.5939598,33.7,-117.98,3.905
4.5568,12.0,6.3048434,1.0940171,1097.0,3.1253562,38.65,-120.93,1.701
2.1786,46.0,4.1578946,1.0161943,1170.0,2.368421,35.28,-120.66,2.063
1.2746,36.0,3.9101381,1.267281,1379.0,3.1774194,33.78,-118.18,1.297
8.4196,21.0,7.2074766,1.02243,1422.0,2.657944,34.15,-118.58,4.507
3.066,37.0,4.8827066,0.9669173,1737.0,2.61203,37.98,-121.32,0.941
3.4375,17.0,4.1555557,1.0222223,412.0,2.288889,37.4,-122.09,2.906
7.9885,5.0,12.626865,3.716418,117.0,1.7462686,33.74,-116.44,4.033
4.6,24.0,13.104167,2.25,235.0,2.4479167,38.92,-119.94,1.368
3.2969,37.0,5.0309734,0.8982301,672.0,2.9734514,34.08,-117.95,1.89
3.0972,33.0,3.7818182,1.0272727,987.0,4.4863634,34.02,-118.18,1.25
3.8125,37.0,3.9421966,0.99421966,813.0,4.699422,34.05,-118.01,1.38
3.2469,33.0,4.5603013,1.0050251,2257.0,2.835427,34.08,-117.87,2.069
4.1652,37.0,5.2056737,1.0780141,1038.0,3.680851,37.64,-122.06,1.582
1.8214,21.0,2.9662921,1.1161048,3468.0,2.5977528,34.06,-118.3,4.75
3.1603,52.0,4.429194,1.0588236,787.0,1.714597,37.8,-122.23,2.695
4.1116,45.0,4.108187,0.9883041,733.0,2.1432748,37.72,-122.48,1.875
2.8043,27.0,4.062745,1.0470588,1118.0,2.1921568,32.75,-117.21,2.621
2.1549,22.0,5.0224586,1.0898346,2405.0,2.8427896,33.81,-117.26,1.465
3.4234,46.0,5.4940476,1.1398809,867.0,2.580357,33.79,-117.85,2.0
2.4423,21.0,5.7795277,1.2703412,1000.0,2.624672,39.07,-122.91,1.023
3.9545,26.0,5.8777294,1.0276564,2065.0,3.0058224,32.75,-117.01,1.781
5.883,52.0,6.21608,1.0125629,1104.0,2.7738693,37.82,-122.25,3.407
4.1912,52.0,5.763285,0.9661836,506.0,2.4444444,37.88,-122.28,2.545
4.3468,33.0,4.639816,0.9988493,1695.0,1.9505179,34.15,-118.41,4.259
7.0151,23.0,9.691892,1.2324325,1826.0,3.29009,33.65,-117.96,3.506
3.9615,36.0,5.964602,1.0044248,1192.0,2.6371682,34.7,-118.15,1.163
5.25,35.0,5.788321,0.93430656,589.0,4.29927,33.84,-117.97,1.902
3.2891,27.0,5.2403316,1.0662984,1756.0,2.4254143,38.05,-122.14,1.506
1.7188,26.0,4.9364643,1.0055249,1548.0,4.276243,36.98,-120.65,0.495
5.5121,34.0,6.02439,1.0365853,584.0,2.3739836,37.26,-121.95,2.647
3.3555,52.0,3.9615386,1.1117216,1447.0,2.6501832,37.75,-122.42,2.75
1.7292,43.0,3.8535354,1.1060606,851.0,4.29798,34.06,-117.64,0.792
3.0977,24.0,4.276085,1.0747923,2360.0,2.179132,34.24,-118.54,2.64
5.24,52.0,5.0810184,1.0069444,884.0,2.0462964,34.07,-118.37,4.864
6.3131,17.0,5.293948,1.1873199,1364.0,1.9654179,37.33,-122.05,4.364
4.6364,17.0,6.169863,1.0356164,1776.0,4.8657537,32.57,-117.06,1.411
4.2841,8.0,7.0603676,1.0761155,1085.0,2.847769,35.63,-120.67,2.567
6.9754,4.0,6.969209,1.0804758,4904.0,3.4317706,34.04,-117.84,4.025
3.7784,25.0,5.928571,1.0372671,1043.0,3.2391305,32.95,-117.02,1.601
1.6389,37.0,3.7333333,1.0,1086.0,3.290909,32.66,-117.09,1.143
2.7875,49.0,3.571608,1.1055276,2004.0,2.517588,34.1,-118.28,2.173
4.2679,33.0,5.756646,0.99182004,1447.0,2.9591002,34.68,-118.14,1.196
3.225,21.0,4.5148697,1.0762082,1011.0,1.8791821,32.8,-117.23,2.294
2.6942,13.0,11.490862,2.164491,924.0,2.4125326,38.23,-120.37,1.235
2.006,25.0,5.1863356,1.0952381,1145.0,2.3706005,37.96,-120.47,1.03
3.8125,38.0,5.758721,0.997093,796.0,2.3139534,34.15,-117.28,0.974
2.1552,23.0,3.8126411,1.040632,828.0,1.8690745,37.7,-122.11,1.614
15.0001,37.0,8.761062,1.0,697.0,3.0840707,34.15,-118.06,5.00001
7.9184,19.0,5.9708905,1.1746576,2782.0,4.7636986,34.05,-118.74,5.00001
2.693,37.0,4.2789254,1.0650827,1936.0,2.0,32.75,-117.13,1.741
4.6042,31.0,5.539823,0.99557525,714.0,3.159292,33.84,-117.98,2.207
4.325,42.0,4.7994857,1.0231363,927.0,2.3830335,37.3,-121.88,2.47
2.8,20.0,5.7694235,1.0325814,1205.0,3.02005,39.15,-121.74,0.712
1.7344,6.0,3.3983574,1.100616,1201.0,2.466119,33.89,-118.16,1.458
1.3571,36.0,3.9826899,1.0945406,2378.0,3.1664448,34.12,-117.28,0.706
5.1814,46.0,5.681356,1.0915254,846.0,2.8677967,34.19,-118.36,2.095
4.1944,8.0,2.909091,0.8181818,26.0,2.3636363,33.63,-117.8,2.708
4.2941,10.0,5.805634,1.1464789,2164.0,3.0478873,34.7,-118.4,1.516
4.9,12.0,6.5664845,1.0491803,1556.0,2.834244,38.72,-121.24,2.037
6.7385,18.0,6.8461537,0.9496021,1284.0,3.4058356,37.23,-121.8,2.724
4.7325,19.0,5.940187,1.0280374,2954.0,2.7607477,36.99,-121.93,2.835
4.7022,15.0,6.261181,1.0599284,3555.0,3.1797853,33.13,-117.03,1.728
3.5671,28.0,4.7049527,1.0379347,2273.0,2.3951528,34.13,-118.08,2.285
3.0465,32.0,4.064767,1.0932642,835.0,2.1632125,33.87,-117.89,1.489
3.2375,36.0,5.058182,1.0290909,1025.0,3.7272727,34.01,-118.07,1.768
6.0224,38.0,5.1,1.2,41.0,4.1,33.8,-117.89,1.875
3.2069,34.0,4.601835,1.0899082,1549.0,2.842202,33.89,-118.11,2.365
4.1012,17.0,8.084058,1.8782609,849.0,2.4608696,32.98,-117.31,2.447
5.0362,19.0,4.4917355,1.0,1645.0,3.3987603,37.44,-121.91,2.551
2.0388,26.0,5.5864663,1.1334586,1972.0,3.7067668,34.11,-117.22,0.804
1.7844,11.0,10.19237,2.5146103,2453.0,1.9910715,33.88,-116.36,0.785
3.267,23.0,3.8605578,1.1474104,670.0,2.6693227,33.92,-118.33,1.854
3.0448,30.0,4.577568,1.0828092,2524.0,2.6457024,34.12,-117.85,1.921
2.3584,15.0,3.6293485,1.117647,4620.0,2.9222012,34.23,-118.45,1.576
3.4038,29.0,5.8814435,1.1340206,684.0,3.5257733,32.99,-115.41,1.078
3.625,24.0,5.1746573,1.0890411,1052.0,3.6027398,37.09,-121.6,3.5
9.1881,52.0,7.2555065,1.0396476,546.0,2.4052863,37.79,-122.48,5.00001
3.7,35.0,4.5099716,0.9230769,1481.0,4.219373,34.25,-118.44,1.76
4.6225,13.0,6.115695,1.038565,2828.0,2.5363228,38.54,-121.7,2.265
2.6012,16.0,5.280738,1.0143442,1232.0,2.5245903,39.15,-123.19,1.256
3.625,31.0,5.443243,0.97837836,563.0,3.0432432,38.7,-121.47,0.913
4.2813,28.0,4.4964285,1.0785714,668.0,2.3857143,34.0,-118.47,3.844
2.5701,52.0,3.4194632,1.0553691,2007.0,3.3674498,37.76,-122.42,2.667
4.2917,33.0,5.2451363,1.0116731,1098.0,4.2723737,34.04,-118.05,1.612
4.0,49.0,6.8662953,1.0362117,1018.0,2.8356545,34.0,-118.34,2.968
4.3203,37.0,5.5658264,0.9719888,1095.0,3.067227,33.82,-118.11,2.328
5.5196,46.0,5.400568,0.8380682,833.0,2.3664773,37.94,-122.32,2.108
3.4632,6.0,5.488421,1.1726316,1266.0,2.6652632,37.69,-121.03,1.377
9.2327,19.0,8.118279,1.014337,904.0,3.2401433,33.88,-117.81,4.613
6.0723,34.0,6.143777,0.96781117,1243.0,2.667382,33.96,-118.12,2.972
5.5,33.0,5.5567684,1.0196507,1287.0,2.8100436,37.36,-121.99,2.822
1.7829,45.0,4.7,1.047826,821.0,3.5695653,36.73,-119.77,0.526
4.1696,30.0,6.0833335,1.0277778,1372.0,3.175926,36.74,-121.64,1.75
2.6667,49.0,4.2,0.9285714,737.0,3.5095239,37.79,-122.2,1.22
4.9091,43.0,5.0512247,0.9755011,1151.0,2.5634744,37.54,-122.29,2.932
4.2554,20.0,3.778086,1.0624133,2202.0,1.5270457,34.06,-118.46,5.00001
3.4943,40.0,5.977778,1.0722222,406.0,2.2555556,36.63,-121.92,3.111
4.4375,29.0,6.576208,1.1040893,703.0,2.6133828,34.41,-119.73,3.5
8.3912,25.0,7.843416,1.0166074,2519.0,2.9881377,34.18,-118.66,4.19
2.375,52.0,4.8,1.2,23.0,4.6,37.94,-121.3,0.675
1.2235,52.0,5.1449633,1.1375922,1364.0,3.3513513,38.55,-121.46,0.685
1.9811,16.0,6.1047297,1.168919,587.0,1.9831082,34.19,-118.96,1.625
1.9375,14.0,4.888889,1.0344827,867.0,3.321839,32.82,-115.37,0.809
1.8781,29.0,3.751269,1.0482234,1580.0,4.0101523,34.06,-118.21,1.475
4.559,23.0,6.556213,1.1183432,1006.0,2.9763315,40.51,-122.24,1.168
3.375,8.0,5.6712327,1.150685,413.0,2.828767,37.1,-119.85,0.807
10.0472,11.0,9.890757,1.1596639,415.0,3.487395,34.18,-118.69,5.00001
5.7068,9.0,5.8615613,1.083947,1705.0,2.5110457,37.7,-121.76,2.567
5.6704,35.0,6.1773047,1.0035461,812.0,2.8794327,33.91,-118.37,3.037
4.317,29.0,5.408108,1.0081081,956.0,2.5837839,37.98,-122.01,1.94
1.5685,34.0,2.7942755,1.1645796,1774.0,3.1735241,34.08,-118.3,2.25
6.5648,32.0,7.355844,1.0207793,1033.0,2.683117,34.03,-117.15,2.372
4.675,36.0,5.09375,0.8854167,475.0,2.4739583,34.19,-118.55,2.225
8.0837,25.0,7.587242,1.0337712,1699.0,3.1876173,37.3,-122.01,3.806
1.7,27.0,4.2,1.0913043,462.0,2.0086956,38.44,-122.71,3.5
2.4612,45.0,4.3704734,1.0,1203.0,3.350975,34.03,-118.14,1.805
2.681,28.0,3.9882944,1.1103679,3201.0,2.6764214,33.95,-118.35,1.477
5.5368,31.0,6.405959,1.0689013,1538.0,2.8640597,38.33,-122.23,3.259
2.3309,48.0,2.569149,1.0106384,775.0,4.12234,34.01,-118.28,1.266
3.0147,17.0,4.362617,1.0037383,1662.0,3.106542,33.87,-117.99,2.17
3.0078,25.0,4.9121265,1.0474516,1650.0,2.8998241,34.17,-117.31,0.871
2.6159,19.0,3.2920918,1.0931122,2004.0,2.5561225,34.21,-118.6,1.823
3.875,44.0,5.6914415,1.1666666,1434.0,3.2297297,37.74,-122.5,2.757
2.8125,29.0,4.3336797,1.0883576,2024.0,2.10395,37.72,-122.15,1.574
5.0052,44.0,5.463504,1.0109489,542.0,1.9781022,33.83,-118.18,3.218
1.4375,36.0,4.4173226,1.4173229,340.0,2.6771653,34.09,-118.33,1.65
1.1471,14.0,6.4413147,1.8122066,436.0,2.0469484,36.0,-116.22,0.329
2.6544,12.0,5.9583335,1.2916666,517.0,2.1541667,38.06,-120.4,1.281
4.1339,52.0,4.567059,1.0258824,955.0,2.2470589,37.78,-122.47,3.964
6.9418,8.0,6.741036,1.0079681,857.0,3.4143426,34.14,-117.66,3.105
2.4196,26.0,8.518249,2.7007298,253.0,1.8467153,37.68,-122.08,2.75
7.0671,11.0,7.643541,0.98086125,1774.0,4.244019,37.34,-121.78,3.782
2.8667,43.0,4.106814,1.0736648,1667.0,3.0699816,34.11,-118.25,2.178
3.7292,35.0,5.7299705,1.115727,1175.0,3.486647,37.63,-122.07,1.681
1.6625,43.0,3.85,1.0117648,1182.0,3.4764705,33.94,-118.27,0.887
5.0714,33.0,5.7993197,0.9914966,1739.0,2.957483,37.27,-121.9,2.556
2.2067,24.0,5.9452553,1.1423358,641.0,2.339416,40.08,-120.91,0.696
1.871,16.0,3.536,1.0,884.0,2.3573334,37.61,-120.97,1.039
3.4868,36.0,5.227666,1.0086455,886.0,2.5533142,33.9,-118.13,2.084
4.4312,26.0,5.6608186,1.0804094,1629.0,2.381579,37.92,-122.07,2.25
2.8466,29.0,4.928571,1.0761905,985.0,2.3452382,38.0,-121.82,1.134
5.5111,9.0,6.536657,1.0410557,788.0,2.3108504,38.77,-120.93,1.963
2.8418,26.0,3.5008,1.1152,2435.0,1.948,34.03,-118.41,3.273
5.2557,25.0,5.3433733,0.9623494,2653.0,3.995482,34.02,-118.06,1.888
5.4482,20.0,4.5772357,0.8699187,246.0,2.0,37.95,-122.05,1.908
5.7705,25.0,6.4947553,1.0052447,1640.0,2.867133,33.78,-118.04,2.471
10.1154,5.0,8.093426,1.0784314,2427.0,2.799308,33.65,-118.05,4.777
4.125,30.0,5.3846154,2.9230769,20.0,1.5384616,38.92,-122.65,1.125
6.8753,26.0,6.987288,0.9745763,1241.0,2.6292372,37.36,-122.04,4.03
4.8571,28.0,6.5910783,1.0334573,804.0,2.9888475,37.67,-121.78,2.011
2.5284,11.0,3.4785275,1.1288344,620.0,3.803681,33.12,-117.09,1.225
1.8333,47.0,3.83237,1.0250481,1430.0,2.7552986,34.04,-118.32,1.511
3.0972,25.0,3.8534675,1.0044743,5558.0,6.2170024,34.2,-119.15,1.693
3.0577,41.0,4.854839,1.016129,1002.0,4.040323,33.99,-118.07,1.633
3.0906,52.0,3.9405034,1.0640732,885.0,2.0251715,37.77,-122.45,5.00001
4.3281,19.0,5.4992886,1.1024182,1554.0,2.2105262,32.8,-117.03,2.2
6.2976,52.0,7.60401,1.0175439,1158.0,2.9022555,34.18,-118.27,4.984
2.6875,16.0,5.0229006,1.0473282,1497.0,2.2854962,35.1,-120.6,1.782
3.0587,5.0,5.2840075,1.272978,2382.0,2.1893382,34.08,-117.21,1.431
5.8407,18.0,7.5104165,1.1125,1682.0,3.5041666,34.12,-117.64,2.029
3.1607,42.0,3.6772728,1.1863636,1454.0,3.3045454,34.08,-118.28,1.82
3.25,38.0,5.978022,0.978022,240.0,2.6373627,40.55,-124.13,0.948
7.5,14.0,7.40281,1.0624512,4108.0,3.2068696,37.13,-121.6,3.445
5.2446,28.0,5.6140604,0.99856526,2264.0,3.2482066,34.04,-118.11,2.58
4.875,30.0,4.2060304,1.0703517,606.0,3.045226,37.69,-122.47,2.588
1.9937,40.0,4.076016,1.0013106,1557.0,2.0406291,34.08,-118.36,3.671
4.375,29.0,4.981289,0.93970895,2000.0,4.1580043,37.35,-121.81,1.855
3.6936,25.0,4.448735,1.0505992,1685.0,2.243675,33.94,-118.16,2.383
3.1483,26.0,3.9478674,1.0467163,4738.0,3.2078538,33.65,-117.93,2.13
1.1468,39.0,4.123016,1.1130953,1901.0,3.7718253,33.94,-118.27,0.969
3.5313,36.0,5.092409,0.980198,1355.0,4.471947,34.09,-117.73,1.178
4.4609,16.0,6.260736,1.0214723,1912.0,2.9325154,38.71,-121.27,1.429
2.45,17.0,8.973684,1.8552631,338.0,2.2236843,38.69,-119.78,1.176
1.5727,26.0,2.1515713,1.245841,1685.0,3.1146026,34.05,-118.27,2.25
2.7019,22.0,5.5109377,1.1109375,1483.0,2.3171875,34.44,-119.27,2.347
7.7307,34.0,6.619529,1.074074,980.0,3.2996633,34.13,-118.02,4.29
5.2534,31.0,5.4253836,0.9916318,1898.0,2.647141,37.31,-121.96,2.909
3.5595,6.0,4.933926,1.0165185,2319.0,2.9466329,37.81,-121.24,1.61
3.445,8.0,4.784124,1.1355276,3012.0,2.9157794,34.27,-119.2,2.034
2.1985,17.0,5.154206,1.1168225,1140.0,2.6635513,38.9,-123.69,0.953
4.8519,46.0,5.470982,1.0535715,1163.0,2.595982,37.32,-121.94,2.258
4.8988,13.0,5.1132436,0.99424183,1468.0,2.8176584,34.32,-118.47,3.252
5.0,34.0,6.1245675,1.0069205,916.0,3.1695502,33.85,-118.35,3.542
8.1194,52.0,7.75,0.98734176,916.0,2.898734,37.83,-122.24,4.716
11.4233,21.0,7.1387835,0.99809885,1493.0,2.838403,34.06,-118.54,5.00001
4.725,16.0,6.157205,0.91266376,741.0,3.235808,38.24,-122.6,2.045
3.2806,45.0,4.3054476,1.0972762,1920.0,3.7354085,37.32,-121.88,1.642
3.3229,44.0,4.4122806,0.95394737,1454.0,3.1885965,34.1,-118.11,2.266
3.3409,34.0,5.0633335,1.0133333,1262.0,4.2066665,34.05,-117.94,1.612
4.5962,19.0,7.122807,0.96929824,782.0,3.4298246,33.71,-117.96,3.045
4.6731,35.0,5.3851132,0.9708738,1000.0,3.2362459,34.22,-118.54,2.241
3.8403,21.0,4.8868423,1.05,881.0,2.3184211,33.47,-117.7,3.5
6.4214,14.0,6.0088496,0.9557522,306.0,2.7079647,37.05,-121.93,3.406
3.5294,12.0,14.113821,2.8617885,330.0,2.682927,37.8,-119.07,1.607
3.4312,18.0,5.1889167,0.9647355,1348.0,3.395466,36.36,-119.32,0.684
4.6875,15.0,7.479058,1.1020943,1361.0,3.562827,33.88,-117.36,1.898
10.1316,14.0,8.466513,1.0207852,1400.0,3.2332563,33.86,-117.76,5.00001
2.3352,34.0,3.4571428,0.8825397,995.0,3.1587303,33.94,-118.29,1.077
2.2422,33.0,4.0640807,1.0809443,2106.0,3.5514333,33.97,-118.17,1.682
1.4167,25.0,2.2002783,1.08484,2390.0,3.3240612,34.04,-118.28,2.0
1.9311,17.0,4.2314377,1.0521327,3030.0,2.393365,33.82,-118.22,1.381
5.2034,29.0,5.6454916,1.0409836,2046.0,4.192623,33.81,-118.28,2.124
3.9265,31.0,5.062857,1.0085714,1090.0,3.1142857,32.83,-117.18,1.62
5.1837,6.0,6.3646812,1.0637408,2064.0,2.1567397,33.1,-117.29,2.598
2.6091,21.0,3.7839541,1.1369628,5546.0,3.1782236,33.9,-118.33,1.639
7.1134,38.0,5.487342,1.1033756,870.0,1.835443,34.11,-118.38,4.167
3.1364,25.0,7.626822,1.5947522,581.0,1.6938776,33.76,-116.57,3.016
1.9423,29.0,4.689459,1.1139601,1296.0,3.6923077,34.14,-117.33,0.697
2.0471,16.0,4.274308,1.1596838,2523.0,1.9944664,38.6,-121.41,1.042
1.6948,15.0,5.6766467,1.2215569,893.0,2.6736526,39.83,-121.5,0.875
5.1439,21.0,7.276243,1.0349908,1392.0,2.563536,33.43,-117.6,4.14
5.0849,18.0,6.6207676,1.0857788,1279.0,2.8871331,38.24,-122.61,1.885
3.1406,33.0,5.448584,1.0149032,1698.0,2.5305514,37.97,-121.35,0.939
3.2377,32.0,4.52159,1.0822481,3689.0,2.528444,34.15,-118.01,1.841
3.2891,28.0,5.7818184,1.1772727,519.0,2.3590908,40.93,-123.88,1.063
1.9241,38.0,3.9356222,1.0987124,494.0,2.1201718,32.64,-117.08,1.5
3.375,36.0,5.1621623,1.1351352,208.0,5.6216216,33.71,-117.86,1.575
4.9559,43.0,6.6923075,1.0967033,1115.0,2.4505494,37.8,-122.2,2.73
3.8287,35.0,4.857143,1.0930233,1675.0,2.782392,33.79,-118.32,2.799
2.7031,10.0,4.5072045,1.1440922,643.0,1.8530259,37.98,-121.33,1.5
4.1,36.0,4.9026127,1.1258907,1366.0,3.2446556,33.91,-118.36,2.431
3.7277,38.0,5.6257668,1.0674846,1390.0,2.8425357,37.94,-122.32,1.651
1.4583,36.0,2.4,0.6,42.0,1.68,37.98,-122.41,0.675
2.5383,11.0,4.471328,1.0573449,5682.0,4.463472,33.69,-116.19,0.74
5.2166,17.0,5.078073,1.0066445,2030.0,3.372093,37.28,-121.83,2.309
4.7813,30.0,5.952494,0.935867,1255.0,2.9809976,33.94,-117.92,1.982
4.0833,41.0,6.5985913,1.112676,396.0,2.7887323,36.06,-119.0,0.813
2.6563,36.0,3.0726073,0.9207921,778.0,2.5676568,33.86,-117.93,1.55
4.7667,30.0,5.244604,0.94244605,488.0,3.5107913,33.8,-117.96,1.952
4.2083,9.0,5.0263524,1.1262136,1856.0,2.5742025,37.27,-121.84,1.984
2.9321,14.0,4.778058,1.0214375,2551.0,3.216898,34.02,-118.08,1.442
2.6894,30.0,3.673387,1.0181452,932.0,1.8790323,36.59,-121.88,1.795
1.3194,14.0,3.455696,1.0,827.0,3.4894514,32.7,-117.12,0.905
1.7824,26.0,4.154374,1.084048,2601.0,4.4614067,33.91,-118.21,1.102
2.5,34.0,3.6064,1.008,2984.0,4.7744,33.74,-117.86,1.625
2.1542,17.0,7.045045,1.554054,517.0,2.3288288,41.01,-123.52,0.838
4.2143,33.0,5.4103193,1.0638821,1135.0,2.7886977,34.25,-118.46,2.242
3.3239,9.0,5.610955,1.0926967,1691.0,2.375,36.82,-119.85,0.913
3.4306,34.0,5.7744107,0.97643095,780.0,2.6262627,36.22,-119.09,0.743
2.8616,47.0,6.40367,1.1651376,630.0,2.8899083,38.29,-121.54,0.925
8.798,10.0,8.187075,1.0935374,1808.0,3.0748298,33.63,-117.64,4.366
2.9883,41.0,4.5383143,1.0421456,1252.0,2.3984675,34.05,-118.37,2.961
2.9375,35.0,5.167905,1.0846953,1885.0,2.8008916,33.9,-118.12,2.065
4.7875,7.0,7.365044,1.1150442,1462.0,3.2345133,34.66,-120.45,1.983
1.875,44.0,4.6666665,1.2083334,504.0,5.25,33.99,-118.24,0.986
3.525,39.0,4.61875,1.0125,1127.0,3.521875,33.93,-118.08,1.58
5.3755,20.0,7.09375,1.03125,601.0,2.6830356,38.13,-122.59,2.909
4.071,2.0,6.2813954,1.2325581,1368.0,3.1813953,34.55,-118.01,1.374
3.4784,32.0,5.223881,0.9940299,997.0,2.9761195,32.73,-117.03,1.544
5.9838,21.0,6.64684,1.0297397,1846.0,3.4312267,33.74,-117.95,2.719
1.3971,37.0,4.642857,1.0942857,1243.0,3.5514286,33.96,-118.26,0.898
3.3266,28.0,3.52102,1.0213646,2313.0,1.594073,34.02,-118.5,4.833
2.4219,24.0,3.714597,1.043573,2037.0,4.4379086,33.99,-118.12,1.375
3.8625,30.0,4.786026,1.0087336,741.0,3.235808,34.21,-119.18,2.347
4.1727,10.0,4.101504,0.97744364,517.0,1.943609,34.15,-118.45,3.326
2.9911,23.0,5.4341087,1.0620155,1019.0,2.633075,40.81,-124.07,1.197
4.5812,18.0,6.0666666,1.0256411,2975.0,3.0512822,36.8,-121.64,2.552
3.9408,46.0,4.6959457,0.9189189,408.0,2.7567568,37.09,-122.09,2.226
4.6,27.0,6.304348,0.972332,610.0,2.4110672,38.65,-121.34,1.99
4.7857,14.0,5.9714284,1.0653061,881.0,3.5959184,34.02,-117.59,1.525
1.6504,43.0,3.6397514,1.0046583,1710.0,2.6552794,37.8,-122.25,1.518
1.4012,52.0,3.1057143,1.06,3337.0,9.534286,37.87,-122.26,1.75
2.5643,37.0,4.763975,0.9782609,1147.0,3.5621119,38.62,-121.45,0.598
5.5658,52.0,5.3,0.9840909,1135.0,2.5795455,34.17,-118.28,3.312
7.5196,31.0,7.3586006,1.0174927,1003.0,2.9241982,34.08,-117.86,3.809
7.4897,43.0,6.25576,1.0552995,1151.0,2.6520736,33.97,-118.38,3.626
5.9265,36.0,6.1995463,1.0158731,1308.0,2.9659865,33.83,-118.09,2.273
6.37,35.0,6.129032,0.92626727,658.0,3.032258,33.78,-117.96,2.292
3.6,35.0,5.2891564,0.9879518,1026.0,3.0903614,33.85,-117.9,1.935
5.1478,17.0,5.1034484,0.954023,357.0,4.1034484,32.57,-117.09,1.389
3.9205,43.0,5.4074073,1.0396825,979.0,2.589947,37.75,-122.49,3.191
2.8542,52.0,4.4972377,1.1933702,327.0,1.8066298,38.56,-121.48,1.25
6.1275,33.0,6.25283,1.0515723,1907.0,2.3987422,37.89,-122.54,4.244
5.5151,31.0,5.606365,0.9865997,1566.0,2.6231155,37.27,-121.96,2.868
4.3644,19.0,5.854783,1.0116999,3517.0,2.4205093,38.56,-121.39,1.374
